taxa	taxid	superkingdom	clade	kingdom	family	genus
Audreyjarvisvirus L47	2845480	Viruses	Duplodnaviria	Heunggongvirae	NA	Audreyjarvisvirus
Dhakavirus bp7	1914193	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Dhakavirus
Leucotheavirus syn30	2734114	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Leucotheavirus
Klosterneuburgvirus MGB1	2843775	Viruses	Duplodnaviria	Heunggongvirae	Salasmaviridae	Klosterneuburgvirus
crAssphage cr106_1	2772062	Viruses	Duplodnaviria	Heunggongvirae	Steigviridae	Mahstovirus
crAssphage cr128_1	2772076	Viruses	Duplodnaviria	Heunggongvirae	Steigviridae	Mahlunavirus
Iris yellow spot orthotospovirus	1933295	Viruses	Riboviria	Orthornavirae	Tospoviridae	Orthotospovirus
White-tufted-ear marmoset simian foamy virus	2170205	Viruses	Riboviria	Pararnavirae	Retroviridae	Simiispumavirus
Invertebrate iridescent virus 9	345195	Viruses	Varidnaviria	Bamfordvirae	Iridoviridae	Chloriridovirus
Apocheima cinerarium nucleopolyhedrovirus	307461	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Maruca vitrata nucleopolyhedrovirus	1307954	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Mycolicibacter sp. MYC123	2855502	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacter
Leucobacter sp. H21R-40	2932247	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Leucobacter
Thermosynechococcus sp. CL-1	2583530	Bacteria	Terrabacteria group	NA	Thermosynechococcaceae	Thermosynechococcus
Enterobacter sp. DNB-S2	2720029	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Enterobacteriaceae endosymbiont of Donacia marginata	2675779	Bacteria	NA	NA	Enterobacteriaceae	NA
Alcelaphine gammaherpesvirus 2	138184	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Macavirus
Pelagibacter phage HTVC010P	1283077	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Bacillus phage vB_BanS-Tsamsa	1308863	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Thornevirus SP15	2560336	Viruses	Duplodnaviria	Heunggongvirae	NA	Thornevirus
Synechococcus phage S-SSM7	445686	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Lipsvirus
Gelderlandvirus melville	2560727	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Gelderlandvirus
Votkovvirus S28C10	2733968	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Votkovvirus
crAssphage cr60_1	2772082	Viruses	Duplodnaviria	Heunggongvirae	Suoliviridae	Buchavirus
Aplysia californica nido-like virus	2283236	Viruses	Riboviria	Orthornavirae	NA	NA
Lymantria dispar iflavirus 1	1521188	Viruses	Riboviria	Orthornavirae	Iflaviridae	Iflavirus
Ganda orthophasmavirus	2560480	Viruses	Riboviria	Orthornavirae	Phasmaviridae	Orthophasmavirus
Beihai picorna-like virus 59	1922604	Viruses	Riboviria	NA	NA	NA
Wuhan insect virus 8	1923739	Viruses	Riboviria	NA	NA	NA
Porcine mastadenovirus A	130369	Viruses	Varidnaviria	Bamfordvirae	Adenoviridae	Mastadenovirus
Alces alces faeces associated microvirus MP18 4940	2219137	Viruses	Monodnaviria	Sangervirae	Microviridae	NA
Alphatrevirus NC28	1945585	Viruses	Monodnaviria	Sangervirae	Microviridae	Alphatrevirus
Erwinia sp. QL-Z3	2547962	Bacteria	NA	NA	Erwiniaceae	Erwinia
Pseudomonas sp. Y5-11	2749808	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Tardiphaga sp. vice278	2592815	Bacteria	NA	NA	Nitrobacteraceae	Tardiphaga
Brucella sp. BO3	2691913	Bacteria	NA	NA	Brucellaceae	Brucella
Gymnodinialimonas ceratoperidinii	2856823	Bacteria	NA	NA	Paracoccaceae	Gymnodinialimonas
Diaphorobacter sp. JS3050	2735554	Bacteria	NA	NA	Comamonadaceae	Diaphorobacter
Alcaligenes ammonioxydans	2582914	Bacteria	NA	NA	Alcaligenaceae	Alcaligenes
Spheniscid alphaherpesvirus 1	2560777	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Mardivirus
Palaemonvirus pssm7	2734127	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Palaemonvirus
Weaselvirus weasel	2560706	Viruses	Duplodnaviria	Heunggongvirae	NA	Weaselvirus
Helicoverpa armigera nucleopolyhedrovirus	51313	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Okra enation leaf curl alphasatellite	1249467	Viruses	NA	NA	Alphasatellitidae	Gosmusatellite
Anoxybacillus sp. B2M1	1490052	Bacteria	Terrabacteria group	NA	Bacillaceae	Anoxybacillus
Rhodococcus sp. YL-1	1045808	Bacteria	Terrabacteria group	NA	Nocardiaceae	Rhodococcus
Bacteroides sp. A1C1	2528203	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Pseudomonas sp. ADAK21	2730850	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas zarinae	2745498	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Shewanella sedimentimangrovi	2814293	Bacteria	NA	NA	Shewanellaceae	Shewanella
Cycloclasticus sp. PY97N	728003	Bacteria	NA	NA	Piscirickettsiaceae	Cycloclasticus
Bradyrhizobium sp. 40	2782674	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Qipengyuania xiapuensis	2867236	Bacteria	NA	NA	Erythrobacteraceae	Qipengyuania
Wolbachia endosymbiont of Onchocerca ochengi	100901	Bacteria	NA	NA	Anaplasmataceae	Wolbachia
Burkholderia sp. LAS2	2813843	Bacteria	NA	NA	Burkholderiaceae	Burkholderia
Polynucleobacter sp. AP-Melu-1000-A1	2081042	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Haloarcula taiwanensis	1932004	Archaea	Stenosarchaea group	NA	Haloarculaceae	Haloarcula
Human betaherpesvirus 6B	32604	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Roseolovirus
Elephantid betaherpesvirus 1	146015	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Proboscivirus
Tequatrovirus kaw	2844208	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Tequatrovirus
Tequatrovirus teqdroes	2844259	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Tequatrovirus
Gordonia phage Stormageddon	2656541	Viruses	Duplodnaviria	Heunggongvirae	NA	Stormageddonvirus
Synechococcus phage ACG-2014g	1493512	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Macariavirus
Streptococcus phage 5093	646413	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Sextaecvirus SEP9	1922247	Viruses	Duplodnaviria	Heunggongvirae	NA	Sextaecvirus
Brussowvirus bvO1205	85154	Viruses	Duplodnaviria	Heunggongvirae	NA	Brussowvirus
Chenonavirus sbash	2169812	Viruses	Duplodnaviria	Heunggongvirae	NA	Chenonavirus
Nitunavirus grass	1921017	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Nitunavirus
Goettingenvirus goe8	2843793	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Goettingenvirus
Jeonjuvirus BSP38	2843756	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Jeonjuvirus
Cepunavirus Cp7	1982585	Viruses	Duplodnaviria	Heunggongvirae	Salasmaviridae	Cepunavirus
crAssphage cr85_1	2772074	Viruses	Duplodnaviria	Heunggongvirae	Steigviridae	Kahnovirus
IAS virus	1450749	Viruses	Duplodnaviria	Heunggongvirae	Steigviridae	Paundivirus
Beet yellow stunt virus	35290	Viruses	Riboviria	Orthornavirae	Closteroviridae	Closterovirus
Hubei picorna-like virus 71	1923155	Viruses	Riboviria	NA	NA	NA
Zhejiang mosquito virus 1	1923778	Viruses	Riboviria	NA	NA	NA
Sea otterpox virus	2734573	Viruses	Varidnaviria	Bamfordvirae	Poxviridae	Mustelpoxvirus
Torque teno chlorocebus virus 1	2846474	Viruses	NA	NA	Anelloviridae	Alphatorquevirus
Nitratiruptor sp. YY08-14	2724899	Bacteria	NA	NA	Nitratiruptoraceae	Nitratiruptor
Pseudomonas sp. 3-2	2867408	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Vibrio antiquarius	150340	Bacteria	NA	NA	Vibrionaceae	Vibrio
Rickettsia philipii	1105106	Bacteria	NA	NA	Rickettsiaceae	Rickettsia
Thermococcus henrietii	2016361	Archaea	NA	NA	Thermococcaceae	Thermococcus
Canid alphaherpesvirus 1	170325	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Varicellovirus
Tequatrovirus cm8	2846197	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Tequatrovirus
Bacillus phage 0305phi8-36	458639	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Ficleduovirus FCL2	2560473	Viruses	Duplodnaviria	Heunggongvirae	NA	Ficleduovirus
Kanaloavirus scam9	2734111	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Kanaloavirus
Cyanophage P-RSM6	929832	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	NA
Thermoanaerobacterium phage THSA-485A	1126885	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Lactococcus phage Tuc2009	35241	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Phifelvirus FL1	1633149	Viruses	Duplodnaviria	Heunggongvirae	NA	Phifelvirus
Eisenstarkvirus L7	2560842	Viruses	Duplodnaviria	Heunggongvirae	NA	Eisenstarkvirus
Agatevirus Bp8pC	1910937	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Agatevirus
Hopescreekvirus LfeInf	2845136	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Hopescreekvirus
Bonnellvirus lidtsur	2733896	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Bonnellvirus
Wanjuvirus PP2	2733377	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Wanjuvirus
Jiaoyazivirus RSB3	2733922	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Jiaoyazivirus
Tenacibaculum phage Gundel_1	2745672	Viruses	Duplodnaviria	Heunggongvirae	Pachyviridae	Gundelvirus
crAssphage cr112_1	2772072	Viruses	Duplodnaviria	Heunggongvirae	Steigviridae	Kehishuvirus
crAssphage cr116_1	2772073	Viruses	Duplodnaviria	Heunggongvirae	Steigviridae	Pamirivirus
Mylasvirus persius	1914020	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Mylasvirus
Papaya ringspot virus	12205	Viruses	Riboviria	Orthornavirae	Potyviridae	Potyvirus
Trichomonas vaginalis virus 1	674953	Viruses	Riboviria	Orthornavirae	Totiviridae	Trichomonasvirus
Heliothis virescens ascovirus 3a	113366	Viruses	Varidnaviria	Bamfordvirae	Ascoviridae	Ascovirus
Skunkpox virus	160796	Viruses	Varidnaviria	Bamfordvirae	Poxviridae	Orthopoxvirus
Lumpy skin disease virus	59509	Viruses	Varidnaviria	Bamfordvirae	Poxviridae	Capripoxvirus
Spodoptera exempta nucleopolyhedrovirus	1242863	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Japanese eel endothelial cells-infecting virus	712037	Viruses	NA	NA	NA	NA
Vientovirus	2732655	Viruses	Monodnaviria	Shotokuvirae	Redondoviridae	Torbevirus
Streptococcus sp. FDAARGOS_520	2420308	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Vibrio sinaloensis	379097	Bacteria	NA	NA	Vibrionaceae	Vibrio
Neorickettsia risticii	950	Bacteria	NA	NA	Anaplasmataceae	Neorickettsia
Anaplasma centrale	769	Bacteria	NA	NA	Anaplasmataceae	Anaplasma
Polynucleobacter sp. MWH-S4W17	1855910	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Nitrosospira briensis	35799	Bacteria	NA	NA	Nitrosomonadaceae	Nitrosospira
Cronobacter phage CR5	1195085	Viruses	Duplodnaviria	Heunggongvirae	NA	Derbicusvirus
Xanthomonas phage Xoo-sp2	1852622	Viruses	Duplodnaviria	Heunggongvirae	Mesyanzhinovviridae	Xooduovirus
Audreyjarvisvirus AM4	2845189	Viruses	Duplodnaviria	Heunggongvirae	NA	Audreyjarvisvirus
Thrush coronavirus HKU12-600	572290	Viruses	Riboviria	Orthornavirae	Coronaviridae	Deltacoronavirus
Lausannevirus	999883	Viruses	Varidnaviria	Bamfordvirae	Marseilleviridae	NA
Neodiprion sertifer nucleopolyhedrovirus	111874	Viruses	NA	NA	Baculoviridae	Gammabaculovirus
Microbacterium sp. PAMC 28756	1795053	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Lysobacter ciconiae	2781022	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Polynucleobacter duraquae	1835254	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Methanoregula boonei	358766	Archaea	Stenosarchaea group	NA	Methanoregulaceae	Methanoregula
Pyrobaculum calidifontis	181486	Archaea	TACK group	NA	Thermoproteaceae	Pyrobaculum
Human betaherpesvirus 6A	32603	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Roseolovirus
Kanagawavirus pei20	2844109	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Kanagawavirus
Baikalvirus PaBG	2734089	Viruses	Duplodnaviria	Heunggongvirae	NA	Baikalvirus
Pseudoalteromonas phage BS5	1874539	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
crAssphage cr1_1	2772064	Viruses	Duplodnaviria	Heunggongvirae	Suoliviridae	Culoivirus
Alphaarterivirus equid	2499620	Viruses	Riboviria	Orthornavirae	Arteriviridae	Alphaarterivirus
Bat rotavirus	1340801	Viruses	Riboviria	Orthornavirae	Sedoreoviridae	Rotavirus
Tulip virus X	167132	Viruses	Riboviria	Orthornavirae	Alphaflexiviridae	Potexvirus
Water chestnut soymovirus 1	1848040	Viruses	Riboviria	Pararnavirae	Caulimoviridae	Soymovirus
Dishui lake phycodnavirus 1	2079134	Viruses	Varidnaviria	Bamfordvirae	Phycodnaviridae	Prasinovirus
Cedratvirus A11	1903266	Viruses	NA	NA	Pithoviridae	NA
Polynucleobacter sp. MG-6-Vaara-E2	2576932	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Tomato brown rugose fruit virus	1761477	Viruses	Riboviria	Orthornavirae	Virgaviridae	Tobamovirus
Streptomyces sp. A10(2020)	2782013	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Synechococcus sp. A15-127	1050624	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Alcyoneusvirus RaK2	2560545	Viruses	Duplodnaviria	Heunggongvirae	NA	Alcyoneusvirus
Yaba monkey tumor virus	38804	Viruses	Varidnaviria	Bamfordvirae	Poxviridae	Yatapoxvirus
Aminobacter sp. MDW-2	2666139	Bacteria	NA	NA	Phyllobacteriaceae	Aminobacter
Lazarusvirus apostate	2843631	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Lazarusvirus
Zirqa virus	1810947	Viruses	NA	NA	NA	NA
Trichoplusia ni granulovirus	10462	Viruses	NA	NA	Baculoviridae	Betabaculovirus
Aeromonas sp. FDAARGOS 1418	2778067	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Pepper mild mottle virus	12239	Viruses	Riboviria	Orthornavirae	Virgaviridae	Tobamovirus
Enterobacter cloacae complex sp. ECL414	2912628	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Loessnervirus Y2	2733974	Viruses	Duplodnaviria	Heunggongvirae	Chaseviridae	Loessnervirus
Horsefly horwuvirus	2509386	Viruses	Riboviria	Orthornavirae	Phenuiviridae	Horwuvirus
Stenotrophomonas sp. ZAC14D1_NAIMI4_1	2072411	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Aeromonas sp. FDAARGOS 1410	2778059	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Pseudarthrobacter sp. NIBRBAC000502772	2590775	Bacteria	Terrabacteria group	NA	Micrococcaceae	Pseudarthrobacter
Capim orthobunyavirus	1933265	Viruses	Riboviria	Orthornavirae	Peribunyaviridae	Orthobunyavirus
Murine leukemia virus	11786	Viruses	Riboviria	Pararnavirae	Retroviridae	Gammaretrovirus
Vibrio phage VvAW1	1168281	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Sulfolobus islandicus filamentous virus	176106	Viruses	Adnaviria	Zilligvirae	Lipothrixviridae	Betalipothrixvirus
Dyopipapillomavirus 1	1513252	Viruses	Monodnaviria	Shotokuvirae	Papillomaviridae	Dyopipapillomavirus
Pseudomonas cannabina	86840	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Bradyrhizobium ottawaense	931866	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Streptomyces sp. A1-5	2738410	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Shahe picorna-like virus 11	1923441	Viruses	Riboviria	NA	NA	NA
Shuangao toti-like virus	1923477	Viruses	Riboviria	NA	NA	NA
Halocynthia phage JM-2012	1173297	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Firehammervirus CPt10	722418	Viruses	Duplodnaviria	Heunggongvirae	NA	Firehammervirus
Pseudomonas alvandae	2842348	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Paramecium bursaria Chlorella virus NYs1	83442	Viruses	Varidnaviria	Bamfordvirae	Phycodnaviridae	Chlorovirus
Xanthomonas perforans	442694	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Marinobacter sp. LQ44	1749259	Bacteria	NA	NA	Marinobacteraceae	Marinobacter
Kairi orthobunyavirus	1933276	Viruses	Riboviria	Orthornavirae	Peribunyaviridae	Orthobunyavirus
Pestivirus C	2170082	Viruses	Riboviria	Orthornavirae	Flaviviridae	Pestivirus
Shalavirus Shbh1	2560337	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Shalavirus
Enterobacter sp. BIDMC100	1686399	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Aeromonas sp. FDAARGOS 1402	2778051	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
'Catharanthus roseus' aster yellows phytoplasma	1193712	Bacteria	Terrabacteria group	NA	Acholeplasmataceae	Candidatus Phytoplasma
Nylescharonvirus LE3	2845502	Viruses	Duplodnaviria	Heunggongvirae	NA	Nylescharonvirus
Atlauavirus tusconc8	2734085	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Atlauavirus
Mycolicibacterium farcinogenes	1802	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycolicibacterium
Arthrobacter sp. FW306-06-A	2879621	Bacteria	Terrabacteria group	NA	Micrococcaceae	Arthrobacter
Microbacterium sp. PAMC21962	2861280	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Mycobacterium sp. PYR15	2051552	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycobacterium
Aequorivita sp. F7	2879117	Bacteria	FCB group	NA	Flavobacteriaceae	Aequorivita
Burkholderia sp. PAMC 26561	1795043	Bacteria	NA	NA	Burkholderiaceae	Burkholderia
Pseudomonas sp. S49	1573720	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Acinetobacter sp. FDAARGOS_493	2420300	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Shewanella sp. FJAT-51649	2864210	Bacteria	NA	NA	Shewanellaceae	Shewanella
Rhizobium sp. NXC14	1981173	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Brucella pituitosa	571256	Bacteria	NA	NA	Brucellaceae	Brucella
Bartonella sp. 11B	1933908	Bacteria	NA	NA	Bartonellaceae	Bartonella
Wolbachia endosymbiont of Ceratosolen solmsi	497299	Bacteria	NA	NA	Anaplasmataceae	Wolbachia
Roseovarius sp. TM1035	391613	Bacteria	NA	NA	Roseobacteraceae	Roseovarius
Haloterrigena longa	370324	Archaea	Stenosarchaea group	NA	Natrialbaceae	Haloterrigena
Halorientalis sp. ZY14	2931977	Archaea	Stenosarchaea group	NA	Haloarculaceae	Halorientalis
Shanbavirus A	2170191	Viruses	Riboviria	Orthornavirae	Picornaviridae	Shanbavirus
Wuhan nido-like virus 1	1923743	Viruses	Riboviria	NA	NA	NA
Streptococcus phage IC1	1448276	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Streptococcus phage phiARI0462	1701826	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Streptococcus virus 9874	1814960	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Streptococcus phage YMC-2011	1051631	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Streptococcus phage TP-778L	1385385	Viruses	Duplodnaviria	Heunggongvirae	NA	Brussowvirus
Slashvirus staley	1921712	Viruses	Duplodnaviria	Heunggongvirae	NA	Slashvirus
Skunavirus sv66901	2845179	Viruses	Duplodnaviria	Heunggongvirae	NA	Skunavirus
Pseudomonas phage Lu11	1161927	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Streptococcus phage EJ-1	12402	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Henunavirus hena1	2844163	Viruses	Duplodnaviria	Heunggongvirae	NA	Henunavirus
Bellamyvirus bellamy	2734095	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Bellamyvirus
Agromyces badenianii	2080742	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Agromyces
Synechococcus sp. RS9907	221350	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Agrobacterium sp. RAC06	1842536	Bacteria	NA	NA	Rhizobiaceae	Agrobacterium
Wolbachia endosymbiont of Drosophila innubila	282263	Bacteria	NA	NA	Anaplasmataceae	Wolbachia
Insect wuhivirus	2507655	Viruses	Riboviria	Orthornavirae	Phasmaviridae	Wuhivirus
Mobuck virus	1408137	Viruses	Riboviria	Orthornavirae	Sedoreoviridae	Orbivirus
Pseudoalteromonas phage Pq0	1667322	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Brussowvirus bv858	459845	Viruses	Duplodnaviria	Heunggongvirae	NA	Brussowvirus
Proteus phage PM2	2025809	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Bragavirus
Mazuvirus scam7	2734118	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Mazuvirus
Lightbulbvirus Cba172	1918525	Viruses	Duplodnaviria	Heunggongvirae	NA	Lightbulbvirus
Saimiriine alphaherpesvirus 1	10353	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Simplexvirus
Murid betaherpesvirus 2	28304	Viruses	Duplodnaviria	Heunggongvirae	Herpesviridae	Muromegalovirus
Streptococcus viridans	78535	Bacteria	Terrabacteria group	NA	Streptococcaceae	Streptococcus
Rathayibacter sp. VKM Ac-2805	2609258	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Rathayibacter
Bifidobacterium indicum	1691	Bacteria	Terrabacteria group	NA	Bifidobacteriaceae	Bifidobacterium
Mycobacterium sp. IWGMT90018-18076	2871094	Bacteria	Terrabacteria group	NA	Mycobacteriaceae	Mycobacterium
Pseudomonas sp. NIBRBAC000502773	2590776	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudoalteromonas issachenkonii	152297	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Mesorhizobium sp. WSM1497	278153	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Methanobacterium sp. MZ-A1	1911685	Archaea	Methanomada group	NA	Methanobacteriaceae	Methanobacterium
Moku virus	1906245	Viruses	Riboviria	Orthornavirae	Iflaviridae	Iflavirus
Diuris virus B	1247116	Viruses	Riboviria	Orthornavirae	Betaflexiviridae	Divavirus
Nematovirus wuchangense	2501946	Viruses	Riboviria	Orthornavirae	Lispiviridae	Nematovirus
Eriocheir sinensis reovirus	273810	Viruses	Riboviria	Orthornavirae	Sedoreoviridae	Cardoreovirus
Asteriusvirus av121Q	2560436	Viruses	Duplodnaviria	Heunggongvirae	NA	Asteriusvirus
Pseudoalteromonas phage PH1	1874540	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Rhodococcus sp. NJ-530	2490853	Bacteria	Terrabacteria group	NA	Nocardiaceae	Rhodococcus
Prevotella sp. E15-14	2913618	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Pseudomonas sp. LBUM920	2126069	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas chengduensis	489632	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Erskinevirus EaH2	2169883	Viruses	Duplodnaviria	Heunggongvirae	NA	Erskinevirus
Pelagivirus HTVC019P	2733944	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Pelagivirus
Epseptimavirus sepoy	2846117	Viruses	Duplodnaviria	Heunggongvirae	Demerecviridae	Epseptimavirus
Alces alces faeces associated microvirus MP10 5560	2219133	Viruses	Monodnaviria	Sangervirae	Microviridae	NA
Samistivirus paradiddles	2560789	Viruses	Duplodnaviria	Heunggongvirae	NA	Samistivirus
Pseudomonas phage YH6	1566995	Viruses	Duplodnaviria	Heunggongvirae	Schitoviridae	Litunavirus
Kuravirus SU10	1987942	Viruses	Duplodnaviria	Heunggongvirae	NA	Kuravirus
Night heron coronavirus HKU19	1159904	Viruses	Riboviria	Orthornavirae	Coronaviridae	Deltacoronavirus
Haartman hartmanivirus	2169909	Viruses	Riboviria	Orthornavirae	Arenaviridae	Hartmanivirus
Yacon necrotic mottle virus	1561150	Viruses	Riboviria	Pararnavirae	Caulimoviridae	Badnavirus
Beihai barnacle virus 15	1922359	Viruses	Riboviria	NA	NA	NA
Mimivirus-dependent virus Zamilon	1932926	Viruses	Varidnaviria	Bamfordvirae	Lavidaviridae	Sputnikvirus
Hyphantria cunea nucleopolyhedrovirus	28288	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Matervirus mater	2560332	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Matervirus
Mamestra configurata nucleopolyhedrovirus A	207830	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Ostreococcus lucimarinus virus OlV5	754064	Viruses	Varidnaviria	Bamfordvirae	Phycodnaviridae	Prasinovirus
Vibrio cidicii	1763883	Bacteria	NA	NA	Vibrionaceae	Vibrio
Rhizobium sp. K102	2918527	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Peruvian horse sickness virus	356862	Viruses	Riboviria	Orthornavirae	Sedoreoviridae	Orbivirus
Stenotrophomonas sp. CW117	2775920	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Enterobacter cloacae complex sp. ECL72	2850078	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Enterobacter sp. YSU	648691	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Citrobacter sp. RHB35-C17	2742625	Bacteria	NA	NA	Enterobacteriaceae	Citrobacter
Streptomyces sp. RLB3-17	2594455	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Enterobacter sp. RHBSTW-00593	2742656	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Citrobacter sp. Colony475	2861800	Bacteria	NA	NA	Enterobacteriaceae	Citrobacter
Dickeya sp. MK7	1224145	Bacteria	NA	NA	Pectobacteriaceae	Dickeya
Hainan hebius popei torovirus	2116385	Viruses	Riboviria	Orthornavirae	Tobaniviridae	Torovirus
Fletchervirus CP30A	1980966	Viruses	Duplodnaviria	Heunggongvirae	NA	Fletchervirus
Curiovirus itacaiunas	1985690	Viruses	Riboviria	Orthornavirae	Rhabdoviridae	Curiovirus
