taxa	taxid	superkingdom	clade	kingdom	family	genus
Pectobacterium carotovorum	554	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Pectobacterium parmentieri	1905730	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Pectobacterium parvum	2778550	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Pectobacterium odoriferum	78398	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Pectobacterium atrosepticum	29471	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Pectobacterium versatile	2488639	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Pectobacterium polaris	2042057	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Pectobacterium colocasium	2878098	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Brenneria rubrifaciens	55213	Bacteria	NA	NA	Pectobacteriaceae	Brenneria
Brenneria izadpanahii	2722756	Bacteria	NA	NA	Pectobacteriaceae	Brenneria
Brenneria goodwinii	1109412	Bacteria	NA	NA	Pectobacteriaceae	Brenneria
Dickeya zeae	204042	Bacteria	NA	NA	Pectobacteriaceae	Dickeya
Dickeya fangzhongdai	1778540	Bacteria	NA	NA	Pectobacteriaceae	Dickeya
Dickeya chrysanthemi	556	Bacteria	NA	NA	Pectobacteriaceae	Dickeya
Dickeya solani	1089444	Bacteria	NA	NA	Pectobacteriaceae	Dickeya
Dickeya dadantii	204038	Bacteria	NA	NA	Pectobacteriaceae	Dickeya
Dickeya dianthicola	204039	Bacteria	NA	NA	Pectobacteriaceae	Dickeya
Lonsdalea britannica	1082704	Bacteria	NA	NA	Pectobacteriaceae	Lonsdalea
Lonsdalea populi	1172565	Bacteria	NA	NA	Pectobacteriaceae	Lonsdalea
Musicola paradisiaca	69223	Bacteria	NA	NA	Pectobacteriaceae	Musicola
Candidatus Sodalis pierantonius	1486991	Bacteria	NA	NA	Bruguierivoracaceae	Sodalis
Sodalis glossinidius	63612	Bacteria	NA	NA	Bruguierivoracaceae	Sodalis
Sodalis endosymbiont of Henestaris halophilus	1929246	Bacteria	NA	NA	Bruguierivoracaceae	Sodalis
Sodalis sp. dw_23	2697027	Bacteria	NA	NA	Bruguierivoracaceae	Sodalis
Sodalis praecaptivus	1239307	Bacteria	NA	NA	Bruguierivoracaceae	Sodalis
Edwardsiella ictaluri	67780	Bacteria	NA	NA	Hafniaceae	Edwardsiella
Edwardsiella tarda	636	Bacteria	NA	NA	Hafniaceae	Edwardsiella
Edwardsiella piscicida	1263550	Bacteria	NA	NA	Hafniaceae	Edwardsiella
Edwardsiella anguillarum	1821960	Bacteria	NA	NA	Hafniaceae	Edwardsiella
Hafnia alvei	569	Bacteria	NA	NA	Hafniaceae	Hafnia
Obesumbacterium proteus	82983	Bacteria	NA	NA	Hafniaceae	Obesumbacterium
Leminorella richardii	158841	Bacteria	NA	NA	Budviciaceae	Leminorella
Pragia fontium	82985	Bacteria	NA	NA	Budviciaceae	Pragia
Stenotrophomonas maltophilia	40324	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Stenotrophomonas sp. SAU14A_NAIMI4_5	2072413	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Stenotrophomonas sp. ESTM1D_MKCIP4_1	2072414	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Stenotrophomonas sp. NY11291	2939415	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Stenotrophomonas sp. WZN-1	2005046	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Luteimonas sp. MC1750	2799326	Bacteria	NA	NA	Xanthomonadaceae	Luteimonas
Luteimonas sp. MC1825	2761107	Bacteria	NA	NA	Xanthomonadaceae	Luteimonas
Luteimonas sp. JM171	1896164	Bacteria	NA	NA	Xanthomonadaceae	Luteimonas
Luteimonas sp. MC1572	2799325	Bacteria	NA	NA	Xanthomonadaceae	Luteimonas
Luteimonas granuli	1176533	Bacteria	NA	NA	Xanthomonadaceae	Luteimonas
Luteimonas yindakuii	2565782	Bacteria	NA	NA	Xanthomonadaceae	Luteimonas
Luteimonas fraxinea	2901869	Bacteria	NA	NA	Xanthomonadaceae	Luteimonas
Xanthomonas citri	346	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas campestris	339	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas translucens	343	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas fragariae	48664	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas arboricola	56448	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas phaseoli	1985254	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas hortorum	56454	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas vasicola	56459	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Lysobacter sp. CECT 30171	2822368	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter lycopersici	1324796	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter enzymogenes	69	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter maris	1605891	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter alkalisoli	2591633	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Lysobacter oculi	2698682	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Xylella fastidiosa	2371	Bacteria	NA	NA	Xanthomonadaceae	Xylella
Pseudoxanthomonas suwonensis	314722	Bacteria	NA	NA	Xanthomonadaceae	Pseudoxanthomonas
Thermomonas carbonis	1463158	Bacteria	NA	NA	Xanthomonadaceae	Thermomonas
Pseudolysobacter antarcticus	2511995	Bacteria	NA	NA	Xanthomonadaceae	Pseudolysobacter
Dyella telluris	2763498	Bacteria	NA	NA	Rhodanobacteraceae	Dyella
Dyella terrae	522259	Bacteria	NA	NA	Rhodanobacteraceae	Dyella
Dyella japonica	231455	Bacteria	NA	NA	Rhodanobacteraceae	Dyella
Ahniella affigens	2021234	Bacteria	NA	NA	Rhodanobacteraceae	Ahniella
Frateuria aurantia	81475	Bacteria	NA	NA	Rhodanobacteraceae	Frateuria
Luteibacter sp. EIF3	2780091	Bacteria	NA	NA	Rhodanobacteraceae	Luteibacter
Dokdonella koreensis	323415	Bacteria	NA	NA	Rhodanobacteraceae	Dokdonella
Aerosticca soli	2010829	Bacteria	NA	NA	Rhodanobacteraceae	Aerosticca
Teredinibacter turnerae	2426	Bacteria	NA	NA	Cellvibrionaceae	Teredinibacter
Teredinibacter purpureus	2731756	Bacteria	NA	NA	Cellvibrionaceae	Teredinibacter
Teredinibacter haidensis	2731755	Bacteria	NA	NA	Cellvibrionaceae	Teredinibacter
Cellvibrio sp. PSBB006	1987723	Bacteria	NA	NA	Cellvibrionaceae	Cellvibrio
Cellvibrio sp. PSBB023	1945512	Bacteria	NA	NA	Cellvibrionaceae	Cellvibrio
Cellvibrio sp. KY-GH-1	2303332	Bacteria	NA	NA	Cellvibrionaceae	Cellvibrio
Cellvibrio japonicus	155077	Bacteria	NA	NA	Cellvibrionaceae	Cellvibrio
Saccharophagus degradans	86304	Bacteria	NA	NA	Cellvibrionaceae	Saccharophagus
Agarilytica rhodophyticola	1737490	Bacteria	NA	NA	Cellvibrionaceae	Agarilytica
Marinagarivorans sp. GE09	2721545	Bacteria	NA	NA	Cellvibrionaceae	Marinagarivorans
Simiduia agarivorans	447471	Bacteria	NA	NA	Cellvibrionaceae	Simiduia
Microbulbifer elongatus	86173	Bacteria	NA	NA	Microbulbiferaceae	Microbulbifer
Microbulbifer thermotolerans	252514	Bacteria	NA	NA	Microbulbiferaceae	Microbulbifer
Microbulbifer agarilyticus	260552	Bacteria	NA	NA	Microbulbiferaceae	Microbulbifer
Microbulbifer celer	435905	Bacteria	NA	NA	Microbulbiferaceae	Microbulbifer
Microbulbifer sp. ALW1	1516059	Bacteria	NA	NA	Microbulbiferaceae	Microbulbifer
Microbulbifer hydrolyticus	48074	Bacteria	NA	NA	Microbulbiferaceae	Microbulbifer
Congregibacter litoralis	393662	Bacteria	NA	NA	Halieaceae	Congregibacter
Aequoribacter fuscus	2518989	Bacteria	NA	NA	Halieaceae	Aequoribacter
Kineobactrum salinum	2708301	Bacteria	NA	NA	Halieaceae	Kineobactrum
Oceanicoccus sagamiensis	716816	Bacteria	NA	NA	Spongiibacteraceae	Oceanicoccus
Spongiibacter taiwanensis	1748242	Bacteria	NA	NA	Spongiibacteraceae	Spongiibacter
Spongiibacter sp. IMCC21906	1620392	Bacteria	NA	NA	Spongiibacteraceae	Spongiibacter
Zhongshania aliphaticivorans	1470434	Bacteria	NA	NA	Spongiibacteraceae	Zhongshania
Halomonas sp. JS92-SW72	2306583	Bacteria	NA	NA	Halomonadaceae	Halomonas
Halomonas sp. Y2R2	2562282	Bacteria	NA	NA	Halomonadaceae	Halomonas
Halomonas sp. KO116	1504981	Bacteria	NA	NA	Halomonadaceae	Halomonas
Halomonas sp. HG01	1609967	Bacteria	NA	NA	Halomonadaceae	Halomonas
Halomonas sp. MCCC 1A13316	2733487	Bacteria	NA	NA	Halomonadaceae	Halomonas
Halomonas sp. FeN2	2832500	Bacteria	NA	NA	Halomonadaceae	Halomonas
Halomonas sp. A40-4	2785909	Bacteria	NA	NA	Halomonadaceae	Halomonas
Halomonas meridiana	29570	Bacteria	NA	NA	Halomonadaceae	Halomonas
Halomonas subglaciescola	29571	Bacteria	NA	NA	Halomonadaceae	Halomonas
Halomonas profundi	2852117	Bacteria	NA	NA	Halomonadaceae	Halomonas
Halotalea alkalilenta	376489	Bacteria	NA	NA	Halomonadaceae	Halotalea
Candidatus Portiera aleyrodidarum	91844	Bacteria	NA	NA	Halomonadaceae	Candidatus Portiera
Candidatus Carsonella ruddii	114186	Bacteria	NA	NA	Halomonadaceae	Candidatus Carsonella
Zymobacter palmae	33074	Bacteria	NA	NA	Halomonadaceae	Zymobacter
Kushneria phosphatilytica	657387	Bacteria	NA	NA	Halomonadaceae	Kushneria
Chromohalobacter salexigens	158080	Bacteria	NA	NA	Halomonadaceae	Chromohalobacter
Cobetia sp. ICG0124	2053669	Bacteria	NA	NA	Halomonadaceae	Cobetia
Bermanella marisrubri	207949	Bacteria	NA	NA	Oceanospirillaceae	Bermanella
Amphritea japonica	452627	Bacteria	NA	NA	Oceanospirillaceae	Amphritea
Marinobacterium sediminicola	518898	Bacteria	NA	NA	Oceanospirillaceae	Marinobacterium
Marinobacterium aestuarii	1821621	Bacteria	NA	NA	Oceanospirillaceae	Marinobacterium
Marinobacterium sp. LSUCC0821	2668067	Bacteria	NA	NA	Oceanospirillaceae	Marinobacterium
Marinobacterium georgiense	48076	Bacteria	NA	NA	Oceanospirillaceae	Marinobacterium
Marinomonas algicola	2773454	Bacteria	NA	NA	Oceanospirillaceae	Marinomonas
Marinomonas profundi	2726122	Bacteria	NA	NA	Oceanospirillaceae	Marinomonas
Neptunomonas japonica	417574	Bacteria	NA	NA	Oceanospirillaceae	Neptunomonas
Neptunomonas concharum	1031538	Bacteria	NA	NA	Oceanospirillaceae	Neptunomonas
Neptunomonas phycophila	1572645	Bacteria	NA	NA	Oceanospirillaceae	Neptunomonas
Thalassolituus oleivorans	187493	Bacteria	NA	NA	Oceanospirillaceae	Thalassolituus
Bacterioplanes sanyensis	1249553	Bacteria	NA	NA	Oceanospirillaceae	Bacterioplanes
Nitrincola iocasae	2614693	Bacteria	NA	NA	Oceanospirillaceae	Nitrincola
Venatorbacter cucullus	2661630	Bacteria	NA	NA	Oceanospirillaceae	Venatorbacter
Ketobacter alkanivorans	1917421	Bacteria	NA	NA	Alcanivoracaceae	Ketobacter
Alcanivorax sp. N3-2A	2014542	Bacteria	NA	NA	Alcanivoracaceae	Alcanivorax
Alcanivorax pacificus	1306787	Bacteria	NA	NA	Alcanivoracaceae	Isoalcanivorax
Alcanivorax borkumensis	59754	Bacteria	NA	NA	Alcanivoracaceae	Alcanivorax
Saccharospirillum mangrovi	2161747	Bacteria	NA	NA	Saccharospirillaceae	Saccharospirillum
Gynuella sunshinyii	1445505	Bacteria	NA	NA	Saccharospirillaceae	Gynuella
Reinekea forsetii	1336806	Bacteria	NA	NA	Saccharospirillaceae	Reinekea
Hahella sp. KA22	1628392	Bacteria	NA	NA	Hahellaceae	Hahella
Endozoicomonas montiporae	1027273	Bacteria	NA	NA	Endozoicomonadaceae	Endozoicomonas
Endozoicomonas sp. SCSIO W0465	2918516	Bacteria	NA	NA	Endozoicomonadaceae	Endozoicomonas
Litoricola lipolytica	418701	Bacteria	NA	NA	Litorivicinaceae	Litorivicinus
Acinetobacter baumannii	470	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter pittii	48296	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter calcoaceticus	471	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter seifertii	1530123	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter junii	40215	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter johnsonii	40214	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter indicus	756892	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter venetianus	52133	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter sp. 10FS3-1	2563897	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter sp. LoGeW2-3	1808001	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter sp. MYb10	1827285	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter septicus	465797	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter haemolyticus	29430	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter larvae	1789224	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter towneri	202956	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter lanii	2715163	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter wuhouensis	1879050	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter lwoffii	28090	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter radioresistens	40216	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter ursingii	108980	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter guillouiae	106649	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter bereziniae	106648	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Psychrobacter sp. AntiMn-1	1720344	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Psychrobacter sp. WY6	2708350	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Psychrobacter sp. KH172YL61	2517899	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Psychrobacter sp. DAB_AL43B	1028416	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Psychrobacter sp. P2G3	1699622	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Psychrobacter sp. G	571800	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Psychrobacter urativorans	45610	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Psychrobacter arenosus	256326	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Psychrobacter cryohalolentis	330922	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Psychrobacter arcticus	334543	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Psychrobacter sanguinis	861445	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Moraxella osloensis	34062	Bacteria	NA	NA	Moraxellaceae	Moraxella
Moraxella nonliquefaciens	478	Bacteria	NA	NA	Moraxellaceae	Moraxella
Moraxella sp. ZY201115	2904121	Bacteria	NA	NA	Moraxellaceae	Moraxella
Aquirhabdus parva	2283318	Bacteria	NA	NA	Moraxellaceae	Aquirhabdus
Pseudomonas sp. C27(2019)	2604941	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. CIP-10	2892442	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. S150	2559074	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. ADPe	2774873	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. SWI6	2083051	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. CFA	2651048	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. SCA2728.1_7	2825975	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. UW4	1207075	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. MYb193	1827300	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. DNDY-54	2870860	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. ABC1	2748080	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. SXM-1	2169583	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. Seg1	2678259	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. St29	1500687	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. AO-1	2855434	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. SK3(2021)	2841064	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. SCB32	2653853	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. CCOS 191	1649877	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. Tri1	2823875	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. PDNC002	2811422	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. NY5710	2662033	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. BIGb0427	2724470	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. THAF7b	2587845	NA	NA	NA	NA	NA
Pseudomonas sp. SWI7	2587597	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. CC6-YY-74	1930532	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. Ost2	2678260	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. S09G 359	2054919	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. MTM4	2705472	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. ADAK13	2730847	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. OIL-1	2706126	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. M1	95619	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. DR48	2871095	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas libanensis	75588	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas fluorescens	294	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas mediterranea	183795	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas veronii	76761	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas mucidolens	46679	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas synxantha	47883	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas brenneri	129817	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas aeruginosa	287	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas mendocina	300	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas resinovorans	53412	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas multiresinivorans	95301	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas furukawaii	1149133	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas stutzeri	316	Bacteria	NA	NA	Pseudomonadaceae	Stutzerimonas
Pseudomonas putida	303	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas oryzihabitans	47885	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas plecoglossicida	70775	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. SGAir0191	2217867	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas chlororaphis	587753	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas lundensis	86185	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas taetrolens	47884	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas amygdali	47877	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas savastanoi	29438	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas oryziphila	2894079	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas lactis	1615674	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas silesiensis	1853130	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Candidatus Pseudomonas adelgestsugas	1302376	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas juntendi	2666183	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas brassicacearum	930166	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas vanderleydeniana	2745495	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas cremoricolorata	157783	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas oryzae	1392877	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas saudiphocaensis	1499686	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas umsongensis	198618	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas rhizosphaerae	216142	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas glycinae	1785145	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas lurida	244566	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas wenzhouensis	2906062	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas monsensis	2745509	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas yamanorum	515393	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas extremaustralis	359110	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas simiae	321846	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas cerasi	1583341	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas entomophila	312306	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas psychrotolerans	237610	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas phragmitis	1931241	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Permianibacter aggregans	1510150	Bacteria	NA	NA	Pseudomonadaceae	Permianibacter
Halopseudomonas aestusnigri	857252	Bacteria	NA	NA	Pseudomonadaceae	Halopseudomonas
Halopseudomonas sabulinigri	472181	Bacteria	NA	NA	Pseudomonadaceae	Halopseudomonas
Halopseudomonas salegens	1434072	Bacteria	NA	NA	Pseudomonadaceae	Halopseudomonas
Marinobacter salsuginis	418719	Bacteria	NA	NA	Marinobacteraceae	Marinobacter
Marinobacter sp. Arc7-DN-1	2304594	Bacteria	NA	NA	Marinobacteraceae	Marinobacter
Marinobacter sp. CA1	2817656	Bacteria	NA	NA	Marinobacteraceae	Marinobacter
Marinobacter similis	1420916	Bacteria	NA	NA	Marinobacteraceae	Marinobacter
Halorhodospira halochloris	1052	Bacteria	NA	NA	Ectothiorhodospiraceae	Halorhodospira
Halorhodospira halophila	1053	Bacteria	NA	NA	Ectothiorhodospiraceae	Halorhodospira
Acidihalobacter ferrooxydans	1765967	Bacteria	NA	NA	Ectothiorhodospiraceae	Acidihalobacter
Aquisalimonas sp. 2447	2740807	Bacteria	NA	NA	Ectothiorhodospiraceae	Aquisalimonas
Thioalkalivibrio paradoxus	108010	Bacteria	NA	NA	Ectothiorhodospiraceae	Thioalkalivibrio
Thioalkalivibrio sulfidiphilus	1033854	Bacteria	NA	NA	Ectothiorhodospiraceae	Thioalkalivibrio
Rheinheimera sp. F8	1763998	Bacteria	NA	NA	Chromatiaceae	Rheinheimera
Rheinheimera sp. D18	2545632	Bacteria	NA	NA	Chromatiaceae	Rheinheimera
Rheinheimera mangrovi	2498451	Bacteria	NA	NA	Chromatiaceae	Rheinheimera
Caldichromatium japonicum	2699430	Bacteria	NA	NA	Chromatiaceae	Caldichromatium
Thermochromatium tepidum	1050	Bacteria	NA	NA	Chromatiaceae	Thermochromatium
Thiocapsa bogorovii	521689	Bacteria	NA	NA	Chromatiaceae	Thiocapsa
Thiocystis violascens	73141	Bacteria	NA	NA	Chromatiaceae	Thiocystis
Candidatus Thiodictyon syntrophicum	1166950	Bacteria	NA	NA	Chromatiaceae	Thiodictyon
Allochromatium vinosum	1049	Bacteria	NA	NA	Chromatiaceae	Allochromatium
Marichromatium purpuratum	37487	Bacteria	NA	NA	Chromatiaceae	Marichromatium
Thioflavicoccus mobilis	80679	Bacteria	NA	NA	Chromatiaceae	Thioflavicoccus
Candidatus Nitrosoglobus terrae	1630141	Bacteria	NA	NA	Chromatiaceae	Candidatus Nitrosoglobus
Candidatus Nitrosacidococcus tergens	553981	Bacteria	NA	NA	Chromatiaceae	Candidatus Nitrosacidococcus
Sulfurivermis fontis	1972068	Bacteria	NA	NA	Thioalkalispiraceae	Sulfurivermis
Halothiobacillus neapolitanus	927	Bacteria	NA	NA	Halothiobacillaceae	Halothiobacillus
Granulosicoccus antarcticus	437505	Bacteria	NA	NA	Granulosicoccaceae	Granulosicoccus
Sulfuriflexus mobilis	1811807	Bacteria	NA	NA	Granulosicoccaceae	Sulfuriflexus
Pasteurella multocida	747	Bacteria	NA	NA	Pasteurellaceae	Pasteurella
Pasteurella sp. XG20	2844383	Bacteria	NA	NA	Pasteurellaceae	Pasteurella
[Haemophilus] ducreyi	730	Bacteria	NA	NA	Pasteurellaceae	Haemophilus
Haemophilus parainfluenzae	729	Bacteria	NA	NA	Pasteurellaceae	Haemophilus
Haemophilus influenzae	727	Bacteria	NA	NA	Pasteurellaceae	Haemophilus
Haemophilus parahaemolyticus	735	Bacteria	NA	NA	Pasteurellaceae	Haemophilus
Haemophilus pittmaniae	249188	Bacteria	NA	NA	Pasteurellaceae	Haemophilus
Actinobacillus pleuropneumoniae	715	Bacteria	NA	NA	Pasteurellaceae	Actinobacillus
Actinobacillus sp. GY-402	2774188	Bacteria	NA	NA	Pasteurellaceae	Actinobacillus
Mannheimia haemolytica	75985	Bacteria	NA	NA	Pasteurellaceae	Mannheimia
Mannheimia varigena	85404	Bacteria	NA	NA	Pasteurellaceae	Mannheimia
Mannheimia granulomatis	85402	Bacteria	NA	NA	Pasteurellaceae	Mannheimia
Histophilus somni	731	Bacteria	NA	NA	Pasteurellaceae	Histophilus
Bisgaardia hudsonensis	109472	Bacteria	NA	NA	Pasteurellaceae	Bisgaardia
